x,epsilon,tube_volume,normalized_tube_volume,periodic_profile,residual
0.025000000000000001,0.16215140581157811,0.99096947828982274,1.9393448163922355,2.5740111612610885,-0.63466634486885298
0.064933305543976666,0.15519141373396864,0.97704949413460374,1.9433151010316476,2.5606549997167054,-0.61733989868505779
0.10486661108795331,0.14853016399212823,0.96372699465092304,1.9481060332659605,2.5485924992486959,-0.60048646598273536
0.14479991663192998,0.14215483372904991,0.95097633412476634,1.9537103743414634,2.5378035077943366,-0.58409313345287317
0.18473322217590663,0.13605315048063105,0.93877296762792861,1.9601213306666867,2.5282686709876012,-0.56814734032091452
0.2246665277198833,0.13021336855126964,0.92709340376920579,1.9673325457001745,2.5199694144227074,-0.55263686872253293
0.26459983326385994,0.12462424640348642,0.91591515947363933,1.9753380921256833,2.5128879264678434,-0.53754983434216008
0.30453313880783661,0.11927502501804728,0.90521671670276105,1.9841324643080331,2.5070071416151034,-0.52287467730707027
0.34446644435181328,0.1141554071829301,0.89497748103252672,1.9937105710230452,2.5023107243531069,-0.5086001533300617
0.38439974989578996,0.1092555376712669,0.8851777420092003,2.0040677284551891,2.4987830535491424,-0.49471532509395333
0.42433305543976663,0.10456598427010433,0.87579863520687518,2.0151996534567753,2.4964092073280395,-0.48120955387126418
0.46426636098374324,0.1000777196234626,0.86682210591359166,2.0271024570626857,2.4951749484353831,-0.46807249137269746
0.50419966652771986,0.095782103854741452,0.85823087437614942,2.0397726382548407,2.4950667100729933,-0.45529407181815262
0.54413297207169653,0.091670867935020744,0.85000840253670806,2.0532070779707774,2.4960715821949711,-0.44286450422419366
0.5840662776156732,0.087736097765240509,0.84213886219714751,2.0674030333508662,2.4981772982529491,-0.43077426490208293
0.62399958315964987,0.083970218941617991,0.8346071045499025,2.0823581322188929,2.5013722223795027,-0.41901409016060986
0.66393288870362654,0.080365982174975883,0.82739863101661826,2.0980703677908648,2.5056453369990002,-0.40757496920813541
0.70386619424760322,0.076916449335913711,0.82049956533849389,2.1145380936070901,2.5109862308555035,-0.39644813724841343
0.74379949979157989,0.073614980098959476,0.81389662686458553,2.1317600186827148,2.5173850874476091,-0.38562506876489433
0.78373280533555656,0.0704552191599917,0.80757710498664992,2.149735202872058,2.5248326738604261,-0.3750974709883681
0.82366611087953323,0.067431084002325573,0.80152883467131764,2.168463052442247,2.5333203299851901,-0.36485727754294306
0.86359941642350979,0.064536753187912785,0.79574017304249212,2.1879433158517791,2.5428399581172685,-0.35489664226548934
0.90353272196748646,0.06176665515111588,0.79019997696889832,2.2081760797297965,2.553384012923603,-0.34520793319380649
0.94346602751146313,0.05911545747348522,0.78489758161363699,2.2291617650519817,2.5649454917709078,-0.33578372671892609
0.98339933305543981,0.05657805661889246,0.77982277990445148,2.2509011235091307,2.5775179254061777,-0.326616801897047
1.0233326385994164,0.054149568109260846,0.76934185310000935,2.2568971375154909,2.5745972724322499,-0.31770013491675897
1.0632659441433929,0.051825317121980671,0.75539634717632831,2.2521597518049306,2.5611866455222412,-0.30902689371731062
1.1031992496873697,0.049600829490909951,0.74204942138990404,2.2484801059746133,2.5490705387284156,-0.30059043275380226
1.1431325552313463,0.047471823093637386,0.7292753830062686,2.2458444783819691,2.5382287662872551,-0.29238428790528603
1.1830658607753231,0.045434199608427962,0.7170496420950121,2.2442397693627982,2.5286419408846719,-0.28440217152187364
1.2229991663192996,0.043484036624983721,0.70534866419434661,2.2436534882892185,2.5202914558962832,-0.27663796760706472
1.2629324718632764,0.041617580093832533,0.69414992500743944,2.2440737410468485,2.5131594681784417,-0.26908572713159318
1.302865777407253,0.039831237099810408,0.68343186704330683,2.2454892179208534,2.5072288813960597,-0.26173966347520627
1.3427990829512295,0.038121568945726055,0.67317385811880071,2.2478891818807814,2.5024833298736677,-0.25459414799288638
1.3827323884952063,0.036485284532893958,0.66335615164180806,2.2512634572544306,2.498907162956542,-0.24764370570211147
1.4226656940391829,0.034919234025793534,0.65395984859920553,2.2556024187812338,2.4964854298690908,-0.24088301108785704
1.4625989995831596,0.033420402788658737,0.64496686117639679,2.2608969810359643,2.4952038650580848,-0.23430688402212052
1.5025323051271362,0.031985905582326328,0.63635987793840232,2.2671385882138138,2.4950488740086549,-0.22791028579484118
1.542465610671113,0.030612981010171555,0.62812233050547361,2.2743192042681621,2.496007519521342,-0.22168831525317989
1.5823989162150895,0.029298986202439897,0.62023836165908364,2.2824313033926158,2.4980675084388118,-0.21563620504619596
1.6223322217590663,0.028041391728742086,0.61269279481689676,2.2914678608391448,2.5012171788111837,-0.20974931797203888
1.6622655273030429,0.026837776728919172,0.60547110481795929,2.301422344064378,2.505445487489252,-0.20402314342487404
1.7021988328470194,0.025685824252904367,0.59855938996187052,2.3122887041963787,2.5107419981351726,-0.19845329393879396
