function,N,m,degree,grid_level,max_abs_error,argmax,max_boundary_error,min_interpolant,max_interpolant
fabius,128,0,128,11,38367529306665493604060.90705,0.00146484375,38367529306665493604060.90705,-38367529306665493604060.90705,38367529306665493604061.90705
