ledger_path,ledger_line,expected_sha256,listed_path,resolved_source_path,status,pinned_sha256,lf_normalized_sha256,crlf_normalized_sha256,note
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,7,3ecc0fb171bde91f8511af2e8a68e0583a8c5aeeafc61ad4fc9678108de8a9be,figures/full_grid_hermite_error.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/full_grid_hermite_error.pdf,match,3ecc0fb171bde91f8511af2e8a68e0583a8c5aeeafc61ad4fc9678108de8a9be,3ecc0fb171bde91f8511af2e8a68e0583a8c5aeeafc61ad4fc9678108de8a9be,cc8d88ff03ab5a46e09f5fd2a117aec234e14d8070d1934b65d6e1b5b16c11d7,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,8,ce8a816f99b0502e4a40bc71eeb045f2fcdc9adad34dac68c956534ac8bb1054,figures/interpolants_N32.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/interpolants_N32.pdf,match,ce8a816f99b0502e4a40bc71eeb045f2fcdc9adad34dac68c956534ac8bb1054,ce8a816f99b0502e4a40bc71eeb045f2fcdc9adad34dac68c956534ac8bb1054,1ed97f8095c6320dc1cb7e8c42ecebb83629ad2db658f66847f1c51c715bfd5b,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,9,3743ef9b38c707f3e40f00dcd7ca55a2a1579f0271cb088a0919c73dee449ba3,figures/jet_error_scan_N128.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_error_scan_N128.pdf,match,3743ef9b38c707f3e40f00dcd7ca55a2a1579f0271cb088a0919c73dee449ba3,3743ef9b38c707f3e40f00dcd7ca55a2a1579f0271cb088a0919c73dee449ba3,f5506c360339cba000715c38b7a9699c6c34005d3738d7a231d925d5d37f5e17,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,10,5d35661ce95206ad2a96eaa0d96a4b34d8c3a1e8a3b3e6ee38376026494d3b59,figures/jet_error_scan_N256.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_error_scan_N256.pdf,match,5d35661ce95206ad2a96eaa0d96a4b34d8c3a1e8a3b3e6ee38376026494d3b59,5d35661ce95206ad2a96eaa0d96a4b34d8c3a1e8a3b3e6ee38376026494d3b59,64143c8aa8bc1ba3f08a543d7e3c55d4ad66c19b00857c279a1277d0a43df07e,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,11,9fba77178e8aa5168ab91591d3d7e11f1807f910d0a7f244fa6a55b0fe476b6a,figures/jet_error_scan_N32.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_error_scan_N32.pdf,match,9fba77178e8aa5168ab91591d3d7e11f1807f910d0a7f244fa6a55b0fe476b6a,9fba77178e8aa5168ab91591d3d7e11f1807f910d0a7f244fa6a55b0fe476b6a,94591ceaf645c99cf92b931bbdd904c9a327bdb7562555e4cd9a480ada518082,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,12,04d328538b4676c052e4de0847de60cfe2f6bab1224f303842de1dc3e7736b7d,figures/jet_error_scan_N64.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_error_scan_N64.pdf,match,04d328538b4676c052e4de0847de60cfe2f6bab1224f303842de1dc3e7736b7d,04d328538b4676c052e4de0847de60cfe2f6bab1224f303842de1dc3e7736b7d,5adf6b6a39d630130c09994eca39ca49bbf0b158a6abfa8b7753aba9fc4e1cb7,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,13,528dba59720144b300a2eaa815a6eb662e0504b6c2cec754ad15d7bda3bc363d,figures/jet_weighted_lebesgue_N128.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_weighted_lebesgue_N128.pdf,match,528dba59720144b300a2eaa815a6eb662e0504b6c2cec754ad15d7bda3bc363d,528dba59720144b300a2eaa815a6eb662e0504b6c2cec754ad15d7bda3bc363d,4e0f321767c2afe7ab1a3a6f765a027f798a4d72bcd4c210805b00442519d0bc,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,14,4fe903f2c8fd7576876e4e2951a1f8acb7b1b3bf539c10cb149bb01d6528fb2f,figures/jet_weighted_lebesgue_N256.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_weighted_lebesgue_N256.pdf,match,4fe903f2c8fd7576876e4e2951a1f8acb7b1b3bf539c10cb149bb01d6528fb2f,4fe903f2c8fd7576876e4e2951a1f8acb7b1b3bf539c10cb149bb01d6528fb2f,0d74c0dbe1534cd45fe026c22d8bcdfcc8fccfe2df8f027f90771d319b67b8dd,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,15,9d8fe96efd4bb88d2a69f17120093092df6313e1880c672a73494604e49d43e8,figures/jet_weighted_lebesgue_N32.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_weighted_lebesgue_N32.pdf,match,9d8fe96efd4bb88d2a69f17120093092df6313e1880c672a73494604e49d43e8,9d8fe96efd4bb88d2a69f17120093092df6313e1880c672a73494604e49d43e8,003153fb4b294e111fd0c34064013b1f96e51565993f9bd03031f23988f58b44,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,16,0e934f36e197d9ee29f0268c4268c42973cd4dfebd3e00426920bb8e4dcf786e,figures/jet_weighted_lebesgue_N64.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/jet_weighted_lebesgue_N64.pdf,match,0e934f36e197d9ee29f0268c4268c42973cd4dfebd3e00426920bb8e4dcf786e,0e934f36e197d9ee29f0268c4268c42973cd4dfebd3e00426920bb8e4dcf786e,4dbb34acf6cb654beb07111cdaff6abb25b9da79e3f072e885537e2d8f4aa044,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,17,a1f7f0d47f0609d0fb7953c07557dabcfd53074693d55bd93da7e3d3744d1b29,figures/standard_error_growth.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/standard_error_growth.pdf,match,a1f7f0d47f0609d0fb7953c07557dabcfd53074693d55bd93da7e3d3744d1b29,a1f7f0d47f0609d0fb7953c07557dabcfd53074693d55bd93da7e3d3744d1b29,f9361156545b949b3de39540efbaa7cdaab2b03948aebe3243f285d5dc6b04a1,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,18,c4c7bb20f10117cbfb80de8ff41e2107e7b5fd1151d8a10b4f78ced8aaf0ce0a,figures/standard_lebesgue_growth.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/figures/standard_lebesgue_growth.pdf,match,c4c7bb20f10117cbfb80de8ff41e2107e7b5fd1151d8a10b4f78ced8aaf0ce0a,c4c7bb20f10117cbfb80de8ff41e2107e7b5fd1151d8a10b4f78ced8aaf0ce0a,282eea4b1529822e8986253aee30a624128380a2349b72b355b57e75f981ebb6,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,19,cdc0913c3190613b104eb52f0ec9eef4abd6d6f0b04f3a75667310a7598d2c1a,pdf_inspection.txt,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/pdf_inspection.txt,mismatch,9ae99e0abf233e6b1a43df52adafd5d0be6088cb59d02810306d72fef4cd872e,9ae99e0abf233e6b1a43df52adafd5d0be6088cb59d02810306d72fef4cd872e,63058027567551a819b0286a2fdb5fa7f8db86294168d69d71fa5118af6ee8b9,The pinned file differs substantively or was regenerated after the historical ledger.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,20,2eed6e31761a4255209902ef4eefc6c7a0c8e3d8290e458cc41236bafac00d40,requirements.txt,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/requirements.txt,match,2eed6e31761a4255209902ef4eefc6c7a0c8e3d8290e458cc41236bafac00d40,2eed6e31761a4255209902ef4eefc6c7a0c8e3d8290e458cc41236bafac00d40,2c7e0b2c2e59c6c2c2de2c2b214113575bbe49992c7718e3cfda423e5d368722,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,21,0c3b18799bb7f220d0065b0d686f5b3ab44409ed59e4c53f3d7f4c995690a323,results/endpoint_jet_scan.csv,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/results/endpoint_jet_scan.csv,line-ending-normalized,681d7321d05f35408e1602913d5b32446e7ec83f00fc8cf2b417d12ab2c0f4b0,681d7321d05f35408e1602913d5b32446e7ec83f00fc8cf2b417d12ab2c0f4b0,0c3b18799bb7f220d0065b0d686f5b3ab44409ed59e4c53f3d7f4c995690a323,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,22,cab76aa48d844c69497d36434f2b49bb89a54c77d051657b7b6b2dbd24015516,results/full_grid_hermite.csv,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/results/full_grid_hermite.csv,line-ending-normalized,ac6d8b7abadb1562abbc1d15b892df5e28c3996d6e0a03dd02c8056ec1d8b836,ac6d8b7abadb1562abbc1d15b892df5e28c3996d6e0a03dd02c8056ec1d8b836,cab76aa48d844c69497d36434f2b49bb89a54c77d051657b7b6b2dbd24015516,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,23,3c5a959fb1df8c434245a3ddd3ae4d423cd3490d1e40c3d74177d28199c0629c,results/optimal_jet_orders.csv,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/results/optimal_jet_orders.csv,line-ending-normalized,d1767585fe020f0e6df07d60c8495def13f16a893927226d0002d4d20fa1a468,d1767585fe020f0e6df07d60c8495def13f16a893927226d0002d4d20fa1a468,3c5a959fb1df8c434245a3ddd3ae4d423cd3490d1e40c3d74177d28199c0629c,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/SHA256SUMS.txt,24,b0d0e109cb23419304c1fc3e53233b6fc971a288232e8f263f27f3b95dc65b1a,results/standard_lagrange.csv,Dyadic_Comb_Frontiers/assets/Fabius_Rvachev_Dyadic_Interpolation_Report/results/standard_lagrange.csv,line-ending-normalized,b0c2258999bfa26e982282a2c0e9a325c02699ac73fe1c5209a95df4b8c101db,b0c2258999bfa26e982282a2c0e9a325c02699ac73fe1c5209a95df4b8c101db,b0d0e109cb23419304c1fc3e53233b6fc971a288232e8f263f27f3b95dc65b1a,The expected digest matches after CRLF-to-LF normalization.
geometric_comb_interpolation_report/SHA256SUMS.txt,1,6566bfbd49774e4a7a33792ccf59a64c4ecedb838a8403fdb086a72af9d448ef,ARRIVAL_MANIFEST.txt,geometric_comb_interpolation_report/ARRIVAL_MANIFEST.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_interpolation_report/SHA256SUMS.txt,2,3b6fc29b274abac6547b9aaec9a82a11ac87b506d78b351273731b203e8b7faf,PDF_VALIDATION.txt,geometric_comb_interpolation_report/PDF_VALIDATION.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_interpolation_report/SHA256SUMS.txt,3,92fa5e399b152dc829a9dec30b820d30dd86037090c9b39128d2d4f3270b45e0,README.md,geometric_comb_interpolation_report/README.md,mismatch,73f1bf1958c05124039368c4a9838db64e91d397299d3133234bfe1c569de948,73f1bf1958c05124039368c4a9838db64e91d397299d3133234bfe1c569de948,34305fe610391ee33f92018dac1a12586926884c20f1b361abba74c144b2de4f,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_interpolation_report/SHA256SUMS.txt,4,55d19c39f0549613c724dca93ef4d70a120d96a300b06f2ad522aa85c70559fb,REPOSITORY_AUDIT.md,geometric_comb_interpolation_report/REPOSITORY_AUDIT.md,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_interpolation_report/SHA256SUMS.txt,5,eab71028a18157e98c36278b987009421c9eb79b7abb902c21a4986beb16477d,SHA256SUMS.arrival.txt,geometric_comb_interpolation_report/SHA256SUMS.arrival.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_interpolation_report/SHA256SUMS.txt,6,6df1166c14ddbf1afb86f58572db59dfdbfcadcfef5f32f83c817ad54ce332f1,fabius_boundary.csv,geometric_comb_interpolation_report/fabius_boundary.csv,match,6df1166c14ddbf1afb86f58572db59dfdbfcadcfef5f32f83c817ad54ce332f1,6df1166c14ddbf1afb86f58572db59dfdbfcadcfef5f32f83c817ad54ce332f1,23d1438626fc9a3580c03932678a5fcd304e5529239616c9634ef42bfa8cd309,Expected and pinned bytes agree.
geometric_comb_interpolation_report/SHA256SUMS.txt,7,1c9fd07e5b068f1a733eb63c7d1374aad35194775de64b53488b6d59fac608cc,geometric_comb_experiments.py,geometric_comb_interpolation_report/geometric_comb_experiments.py,mismatch,78ac095461d4b97728a103567c2c3699fca3acb6015400eb6e705ef42f005b56,78ac095461d4b97728a103567c2c3699fca3acb6015400eb6e705ef42f005b56,6287a7e869787d04651fc1a9fdaf6fa3a6fb483d70af03ab92d8460601d97d5f,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_interpolation_report/SHA256SUMS.txt,8,a990c74070dbaf5a79c9840ec8a3cd30a757b651dbd94db0f4bd7bc02cabc036,geometric_comb_interpolation_report.pdf,geometric_comb_interpolation_report/geometric_comb_interpolation_report.pdf,mismatch,d0509aea44f0c4920b10845ea14a872682f4f22d4005467213e9da3dd510e216,8cfb14c92721d0ba6e3dce49278597e61142cce1b5165d4256809b93c0436f62,c3cf0721bde421a136a39614b6a3b01d51ea2d1818a6fed9ac05f77e6e2e7b25,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_interpolation_report/SHA256SUMS.txt,9,6c200541e8fb04c11da1ed4831f8e9187dedfa6570254d2f75cd758798b2a9ad,geometric_comb_interpolation_report.tex,geometric_comb_interpolation_report/geometric_comb_interpolation_report.tex,mismatch,695dd22ddccc4521453124e9891a61b8e5515ce954dc749bb9aa10fef5d0eaf7,695dd22ddccc4521453124e9891a61b8e5515ce954dc749bb9aa10fef5d0eaf7,140bfdf43db229f46cff8f64d72666f6704adc24de03ffeee3a0f4af293f49de,The pinned file differs substantively or was regenerated after the historical ledger.
geometric_comb_interpolation_report/SHA256SUMS.txt,10,3e9ffb76e72a054e60756ed6562ed115f17c83275d178f2bdfc891845cd099c0,moment_checks.csv,geometric_comb_interpolation_report/moment_checks.csv,match,3e9ffb76e72a054e60756ed6562ed115f17c83275d178f2bdfc891845cd099c0,3e9ffb76e72a054e60756ed6562ed115f17c83275d178f2bdfc891845cd099c0,84d3d772761f0806c0fe6b70c8a5307273dfe9dc9ef7f6672801fc64133a2681,Expected and pinned bytes agree.
geometric_comb_interpolation_report/SHA256SUMS.txt,11,24722f71abe6f85d72e60ef2dd481d4665801be81501b7c36d14c56afdb48b4e,regular_variation.csv,geometric_comb_interpolation_report/regular_variation.csv,match,24722f71abe6f85d72e60ef2dd481d4665801be81501b7c36d14c56afdb48b4e,24722f71abe6f85d72e60ef2dd481d4665801be81501b7c36d14c56afdb48b4e,17bc6d1cffde8f2cff526065795ac2350962aac483b685dfc838e59a912ac0b7,Expected and pinned bytes agree.
geometric_comb_interpolation_report/SHA256SUMS.txt,12,5abaf630673918a6b3419c717cd714c50914a0a73fa738508620027e901ee9cd,regular_variation_convergence.png,geometric_comb_interpolation_report/regular_variation_convergence.png,match,5abaf630673918a6b3419c717cd714c50914a0a73fa738508620027e901ee9cd,64df033ba21fd5e173fa57cce9e476502b94a953d7abeec394a18fe3fd26b50d,4cc74c531a1a85ae534cdf05dab39b53a5dbd80258674cbf35c8a5e1b780a081,Expected and pinned bytes agree.
geometric_comb_interpolation_report/SHA256SUMS.txt,13,259e774eb38a4c19bda514d3c427cadaa088bf880b76cb27b83f3084c07e73ae,requirements-lock.txt,geometric_comb_interpolation_report/requirements-lock.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_interpolation_report/SHA256SUMS.txt,14,a7335e01ef784e124a19bf1496d8bceb4adae2de7a3dd03a08f12c523fb6cc3b,requirements.txt,geometric_comb_interpolation_report/requirements.txt,missing,,,,The package ledger names a file absent from the pinned normalized tree.
geometric_comb_interpolation_report/SHA256SUMS.txt,15,f32584d748ba545130c4a04dba5dfe80d9c187789cea26a73375ee32f5c6347d,stability_growth.csv,geometric_comb_interpolation_report/stability_growth.csv,match,f32584d748ba545130c4a04dba5dfe80d9c187789cea26a73375ee32f5c6347d,f32584d748ba545130c4a04dba5dfe80d9c187789cea26a73375ee32f5c6347d,dbfdfc16673e5f8173a7c372bd5c1829c25bb97286806e7394a9a7c885352692,Expected and pinned bytes agree.
geometric_comb_interpolation_report/SHA256SUMS.txt,16,5c1374d8bd1a16fa998b5bf56a7df28c88a526f104a03d1308065da9387c1384,stability_growth.png,geometric_comb_interpolation_report/stability_growth.png,match,5c1374d8bd1a16fa998b5bf56a7df28c88a526f104a03d1308065da9387c1384,9ba1dabf93422cda2e24f0b9e8eb7bad6b49014ce801b5c93564d4cd6da0a677,b9b0f3eafa3fa2d3ae73be5d16f29da5a71ca46527b8bc28d394cdd6a16258e2,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,1,025c8e4c3cd0c7c2ace957a0ca759c94e541808de95b09a51dfdf4d3c728ae77,NUMERICAL_SUMMARY.txt,geometric_comb_interpolation_report-3/NUMERICAL_SUMMARY.txt,match,025c8e4c3cd0c7c2ace957a0ca759c94e541808de95b09a51dfdf4d3c728ae77,025c8e4c3cd0c7c2ace957a0ca759c94e541808de95b09a51dfdf4d3c728ae77,b3cc659b4d4150c10fe63b3f0179f973e3bc8b2933ad9108404f08242b101bd8,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,2,93a68b096f809884d150076f6d3d37eb4d357d57ab8a451a61ba22c43d866b8e,README.txt,geometric_comb_interpolation_report-3/README.txt,match,93a68b096f809884d150076f6d3d37eb4d357d57ab8a451a61ba22c43d866b8e,93a68b096f809884d150076f6d3d37eb4d357d57ab8a451a61ba22c43d866b8e,a1459958634e1cf620712b99f1b8eec6688dd2d34ddea86a4f39b06ab1e6142d,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,3,d86f1af2f86f7f2199764cbe2fea5a4c4c5e833d8312fded76f6cec8ff1c3d41,data/fabius_geometric_interpolation.csv,geometric_comb_interpolation_report-3/data/fabius_geometric_interpolation.csv,match,d86f1af2f86f7f2199764cbe2fea5a4c4c5e833d8312fded76f6cec8ff1c3d41,d86f1af2f86f7f2199764cbe2fea5a4c4c5e833d8312fded76f6cec8ff1c3d41,94eaf122f4c9fc49923e95a8805639e973309435f9d3a3c4db75902cdb7a85b4,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,4,3d2de4f6b935a9f7168b0ec79971b134bb49e6c0f2309a2d6c127a42ca55412f,data/fabius_moments_and_comb_values.csv,geometric_comb_interpolation_report-3/data/fabius_moments_and_comb_values.csv,match,3d2de4f6b935a9f7168b0ec79971b134bb49e6c0f2309a2d6c127a42ca55412f,3d2de4f6b935a9f7168b0ec79971b134bb49e6c0f2309a2d6c127a42ca55412f,e8c8f2f23abda0b470f32f296522d1c17d638d5487f539d1b726c4982710d6d3,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,5,5706e0c22522d2a8fd218b8693bef2c3c016f185b615474c7550fe943ae8ed3a,data/lagrange_row_norms.csv,geometric_comb_interpolation_report-3/data/lagrange_row_norms.csv,match,5706e0c22522d2a8fd218b8693bef2c3c016f185b615474c7550fe943ae8ed3a,5706e0c22522d2a8fd218b8693bef2c3c016f185b615474c7550fe943ae8ed3a,bac0476d80ed32ee370d43c9c0cbf95dfe9069938dbc58646c0a20efb150e068,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,6,ef8ad2eb250abf617f084115ddcc4c3e70f86e179ec1244f7742989562dcbb25,data/rvachev_reciprocal_filter.csv,geometric_comb_interpolation_report-3/data/rvachev_reciprocal_filter.csv,match,ef8ad2eb250abf617f084115ddcc4c3e70f86e179ec1244f7742989562dcbb25,ef8ad2eb250abf617f084115ddcc4c3e70f86e179ec1244f7742989562dcbb25,e921a1a1150ca4964277f5caf2866d8ff2527dbe19c9526d9a3fd7de15d8c535,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,7,19e8305bc47021237a0b813c8ad283e481a2251c39c4253d7e6c55f3f82af5f4,figures/fabius_endpoint_extrapolation.pdf,geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.pdf,match,19e8305bc47021237a0b813c8ad283e481a2251c39c4253d7e6c55f3f82af5f4,19e8305bc47021237a0b813c8ad283e481a2251c39c4253d7e6c55f3f82af5f4,104376cc70254fd64c0e993c71eb0c9407904d7455f4b71d6fc530a1c6a2711b,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,8,a84a94839783b821233f67c7cb5d9250a1edff9fa2e54c9095c49efe9cb6840e,figures/fabius_endpoint_extrapolation.png,geometric_comb_interpolation_report-3/figures/fabius_endpoint_extrapolation.png,match,a84a94839783b821233f67c7cb5d9250a1edff9fa2e54c9095c49efe9cb6840e,c145a60380f2b94ab1fabcfa5b7ff27c2a261aed5c66261e6f65d63290e25f67,9fcb0a004bb217986d7986862cc8da7978e403f8c7d9050b354b36c5d0872129,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,9,bd528c4a920314fac974e920611dcf19c82a0163271c7bfa44e3fd3568fa8786,figures/fabius_newton_coefficient_growth.pdf,geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.pdf,match,bd528c4a920314fac974e920611dcf19c82a0163271c7bfa44e3fd3568fa8786,bd528c4a920314fac974e920611dcf19c82a0163271c7bfa44e3fd3568fa8786,69f69f8fdba366c21c0e942e1d7fcafcfc31eff68eed8826eb5ef3ea78212185,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,10,173bc7bbf1c62398ea78d554332f6fa982a9bef6aaf61918452c117067371858,figures/fabius_newton_coefficient_growth.png,geometric_comb_interpolation_report-3/figures/fabius_newton_coefficient_growth.png,match,173bc7bbf1c62398ea78d554332f6fa982a9bef6aaf61918452c117067371858,90da61446b13b945b67e78af8ac03f5b4bc14e9e2514858dbad1a62d9ebe638b,23b054b9057c8d7b14ba817cc15df274e96be099a7a31ebc33e3e1b67daa53a5,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,11,f78aca36ad3fc4bb61f551e17e8d0839a9a7826c95e87a2ca4d94037bc40c599,figures/fabius_newton_divergence.pdf,geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.pdf,match,f78aca36ad3fc4bb61f551e17e8d0839a9a7826c95e87a2ca4d94037bc40c599,f78aca36ad3fc4bb61f551e17e8d0839a9a7826c95e87a2ca4d94037bc40c599,f8df58a8d6a2efa76d058e98b107fa905216bc01a8cc848ed173b97fd19e5727,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,12,7888f5b5ba9ec1150087e35cbde05e4d5e444908b887d62afafd4d0ad6065164,figures/fabius_newton_divergence.png,geometric_comb_interpolation_report-3/figures/fabius_newton_divergence.png,match,7888f5b5ba9ec1150087e35cbde05e4d5e444908b887d62afafd4d0ad6065164,778de39482cbd4d7cf5353ae56e4b60ca1a5a83c05e68680c188d70f62517def,1b63c3da4b2cd3628a11a18ad41236851d7d9357634d8442029f39903d73001a,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,13,9ade965763cff74684e695c601ab36dc67e205086158950d40885dc539d78909,figures/lagrange_row_norm.pdf,geometric_comb_interpolation_report-3/figures/lagrange_row_norm.pdf,match,9ade965763cff74684e695c601ab36dc67e205086158950d40885dc539d78909,9ade965763cff74684e695c601ab36dc67e205086158950d40885dc539d78909,70560265ab862db86f121ea4ad5911cf9edeb1b103ea7e628622ea35a10246f0,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,14,f9e6b17bae32e654bd1919820da73ab1f9521464662cb274a4d30f735948c4ca,figures/lagrange_row_norm.png,geometric_comb_interpolation_report-3/figures/lagrange_row_norm.png,match,f9e6b17bae32e654bd1919820da73ab1f9521464662cb274a4d30f735948c4ca,c509a01e7e8005326b4885b6761abb02638049b4324d805bf4819b6edfe9f15a,770c083a36ab573ac1f85e1e80487785e22b02fdbed8c3d712d2f08fa22ba8d5,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,15,ba9ea473b5b0327d3cab037bc74e2f29ecea169083b5c78bed1c990995a9572d,figures/rvachev_reciprocal_filter.pdf,geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.pdf,match,ba9ea473b5b0327d3cab037bc74e2f29ecea169083b5c78bed1c990995a9572d,ba9ea473b5b0327d3cab037bc74e2f29ecea169083b5c78bed1c990995a9572d,ffb4fae4eb28242f1780a8082b192c9a8a01f0f57bbdd39c0d6748685f3e8832,Expected and pinned bytes agree.
geometric_comb_interpolation_report-3/SHA256SUMS.txt,16,9f2f45bf059844a83f4ba7070d72436022bc742d7051a4afb1aa48f432c21f74,figures/rvachev_reciprocal_filter.png,geometric_comb_interpolation_report-3/figures/rvachev_reciprocal_filter.png,match,9f2f45bf059844a83f4ba7070d72436022bc742d7051a4afb1aa48f432c21f74,6980c061180567f1cedf6c11f4c01df18d8b8fed208dd55eeae22efdcdfb6dae,c53c69f410f77535c3f90457f9073d07c66eba4d5d8d6c2a1420797f5e04134e,Expected and pinned bytes agree.
