theta,Q_direct,Q_fourier_4,Q_first_harmonic,abs_error,tail_bound
0.155642023346,-1.64044295668106006120933424754,-1.64044295673331498633762988295,-1.64044295673329100695448328545,5.22549251283e-11,8.99630366296e-56
0.15953307393,-1.6404430616585150685792789756,-1.64044306171062924836330531658,-1.64044306171076128569382905597,5.2114179784e-11,9.04496211504e-56
0.163424124514,-1.64044316641642015630956383272,-1.64044316646839396983802658135,-1.64044316646868170826439545769,5.19738135285e-11,9.09388374688e-56
0.167315175097,-1.64044327089216353182084285349,-1.64044327094399735716139619902,-1.64044327094444010888143465613,5.18338253406e-11,9.14306998193e-56
0.171206225681,-1.64044337502330204470113614245,-1.6404433750749962589031328995,-1.6404433750755929655744127884,5.1694214202e-11,9.19252225136e-56
0.175097276265,-1.64044347874759850733582488847,-1.640443478799153486433059225,-1.64044347879990272170272728461,5.15549790972e-11,9.24224199408e-56
0.178988326848,-1.64044358200305889243662368115,-1.64044358205447501145006646273,-1.64044358205537498436435433212,5.14161190134e-11,9.29223065677e-56
0.182879377432,-1.64044368472796938524625260835,-1.64044368477924701818677937488,-1.64044368478029557747204619909,5.12776329405e-11,9.34248969394e-56
0.186770428016,-1.64044378686093326827267790691,-1.640443786912072788143789501,-1.64044378691326742734886390665,5.11395198711e-11,9.39302056797e-56
0.190661478599,-1.64044388834090761651005343345,-1.64044388839190939531058929814,-1.64044388839324725879811869466,5.10017788005e-11,9.44382474915e-56
0.194552529183,-1.64044398910723978120944932379,-1.64044398915810418993629349571,-1.64044398915958207970877920928,5.08644087268e-11,9.49490371572e-56
0.198443579767,-1.64044408909970364040248564189,-1.64044408915043104905326545602,-1.64044408915204543239746700793,5.07274086508e-11,9.54625895391e-56
0.20233463035,-1.64044418825853559451106985862,-1.64044418830912637208684738313,-1.64044418831087339001828301694,5.05907775758e-11,9.59789195801e-56
0.206225680934,-1.64044428652447028552985771003,-1.64044428657492480003781393094,-1.64044428657680027652517196618,5.0454514508e-11,9.64980423037e-56
0.210116731518,-1.64044438383877601843328488359,-1.64044438388909463688939665969,-1.64044438389109408883680797338,5.03186184561e-11,9.70199728147e-56
0.214007782101,-1.64044448014328986363603235992,-1.64044448019347295206774217103,-1.64044448019559160003105253695,5.01830884317e-11,9.75447262996e-56
0.217898832685,-1.6404445753804524195348172266,-1.64044457543050034298369572854,-1.64044457543273312259512222066,5.00479234489e-11,9.80723180271e-56
0.221789883268,-1.64044466949334221435134585561,-1.64044466954325533687574726132,-1.64044466954559691094960961924,4.99131225244e-11,9.86027633485e-56
0.225680933852,-1.64044476242570972671215435758,-1.64044476247548841138986466963,-1.64044476247793318268045449616,4.97786846777e-11,9.9136077698e-56
0.229571984436,-1.64044485412201100463962123938,-1.64044485417165561357049934964,-1.64044485417419773815159116454,4.96446089309e-11,9.96722765934e-56
0.233463035019,-1.64044494452744086285990140361,-1.6404449445769517571685130782,-1.640444944579585158402535292,4.95108943086e-11,2.50528439091e-56
0.237354085603,-1.64044503358796563858657324016,-1.64044503363734317842481800893,-1.6404450336400615614882923696,4.93775398382e-11,2.51883476282e-56
0.241245136187,-1.64044512125035548620269924803,-1.64044512129960003075243021869,-1.64044512130239689768295859095,4.92445445497e-11,2.53245842485e-56
0.24513618677,-1.64044520746221619153874391998,-1.64044520751132809901438053935,-1.64044520751419676424321117843,4.91119074756e-11,2.5461557734e-56
0.249027237354,-1.64044529217202048673842293464,-1.64044529222100011438955671013,-1.64044529222393372072260147646,4.89796276511e-11,2.55992720702e-56
0.252918287938,-1.640445375329138846993254156,-1.6404453753779865511072473558,-1.6404453753809780861163493422,4.8847704114e-11,2.57377312641e-56
0.256809338521,-1.64044545688386975073268935108,-1.64044545693258588663726671261,-1.64044545693562819942253709329,4.87161359046e-11,2.58769393445e-56
0.260700389105,-1.64044553678746938520408225634,-1.64044553683605430726991570164,-1.64044553683914012555307162519,4.85849220658e-11,2.60169003619e-56
0.264591439689,-1.64044561499218077965612267687,-1.64044561504063484129940908548,-1.64044561504375678880725318968,4.84540616433e-11,2.61576183887e-56
