row,column,sample,finite_sum_N28,lyapunov_infinite,sample_error
0,0,0.09506634167672437,0.094579316252073095,0.094579316329575031,0.00048702534714933909
0,1,-0.02734876477286682,-0.027460512154596665,-0.027460512169872206,0.00011174739700538575
1,0,-0.02734876477286682,-0.027460512154596665,-0.027460512169872209,0.00011174739700538922
1,1,0.19191718316390957,0.19212703283461965,0.19212703287677416,-0.00020984971286458487
