depth_m,exact_mean_before_centering_nats,empirical_centered_mean,empirical_centered_variance,predicted_limiting_variance_2V,two_sample_KS_to_limiting_difference
2,1.3862943611198906,-0.0019596267902312055,0.47286929130829941,0.51938903473996156,0.0045222222222222053
4,2.7725887222397811,0.0019380379018769547,0.52116080324992586,0.51938903473996156,0.0033666666666666845
8,5.5451774444795623,-0.0016905672867609629,0.52108229745152079,0.51938903473996156,0.0048666666666666303
