threshold,call_r,call_s,gap
-0.725,0.726996133645761,0.7247084752183619,0.0022876584273990863
-0.7166666666666667,0.718851976024465,0.7163759328707764,0.0024760431536886562
-0.7083333333333333,0.7107266004255198,0.7080436568655306,0.002682943559989215
-0.7,0.7026210892795325,0.6997116957029407,0.002909393576591812
-0.6916666666666667,0.6945364074059495,0.6913801034594328,0.00315630394651667
-0.6833333333333333,0.6864733940249692,0.6830490565664539,0.0034243374585153363
-0.675,0.6784329497433444,0.674718668272928,0.003714281470416414
-0.6666666666666667,0.6704159143230253,0.6663891352595407,0.004026779063484587
-0.6583333333333333,0.6624244176206359,0.6580606373788783,0.004363780241757542
-0.65,0.6544593038570543,0.6497332083812163,0.004726095475838021
-0.6416666666666666,0.6465208385707142,0.6414069628951861,0.005113875675528123
-0.6333333333333333,0.6386105858042812,0.6330822128313482,0.00552837297293296
-0.625,0.6307286833611907,0.6247593004197101,0.005969382941480639
-0.6166666666666667,0.6228763337333434,0.6164387491293681,0.006437584603975255
-0.6083333333333334,0.6150548040488518,0.6081207807746544,0.006934023274197454
-0.6,0.6072647242927806,0.5998056811465932,0.007459043146187394
-0.5916666666666667,0.5995061486646606,0.5914936287135871,0.008012519951073438
-0.5833333333333333,0.5917809150758642,0.5831850506960459,0.008595864379818297
-0.575,0.5840896799628273,0.5748805042502545,0.009209175712572848
-0.5666666666666667,0.5764342111744075,0.5665805597058192,0.009853651468588298
-0.5583333333333333,0.5688150918224981,0.5582858240141739,0.010529267808324194
-0.55,0.5612324958221848,0.5499974309582684,0.011235064863916455
-0.5416666666666667,0.5536880719806955,0.5417159134647572,0.011972158515938247
-0.5333333333333333,0.546182782802228,0.5334421996984828,0.012740583103745151
-0.525,0.5387189380565025,0.5251764130642089,0.01354252499229358
-0.5166666666666666,0.531295983744706,0.5169198018984489,0.014376181846257108
-0.5083333333333333,0.5239150280651341,0.5086735120083962,0.015241516056737958
-0.5,0.5165763100590728,0.5004390174949814,0.016137292564091354
-0.4916666666666667,0.5092807401466634,0.49221710958239684,0.01706363056426652
-0.4833333333333334,0.502030705457357,0.484008763579173,0.018021941878183956
-0.475,0.4948269916943998,0.4758155625003616,0.0190114291940382
-0.4666666666666667,0.48767200952786993,0.46763883556905467,0.020033173958815265
-0.45833333333333337,0.480563900161798,0.459478837431716,0.021085062730081983
-0.44999999999999996,0.47350253955349403,0.45133767549115567,0.022164864062338363
-0.44166666666666665,0.46648982257068056,0.44321754062259894,0.02327228194808162
-0.43333333333333335,0.45952699830644933,0.43511978311078287,0.024407215195666465
-0.42500000000000004,0.4526143054246367,0.4270452791808911,0.02556902624374563
-0.41666666666666663,0.445752379921362,0.41899663989582064,0.026755740025541375
-0.4083333333333333,0.43894067523432223,0.4109748343966812,0.02796584083764103
-0.4,0.43217967043280553,0.4029824913697002,0.029197179063105316
-0.3916666666666667,0.42547023127854167,0.3950204894313344,0.03044974184720728
-0.3833333333333333,0.4188134975322447,0.3870911609427595,0.0317223365894852
-0.375,0.41220972023719127,0.3791969347562451,0.03301278548094616
-0.3666666666666667,0.4056587552972544,0.3713405766078231,0.03431817868943132
-0.3583333333333334,0.3991628376477819,0.3635232674004903,0.035639570247291585
-0.35,0.3927210100746551,0.35574696504124,0.036974045033415115
-0.3416666666666667,0.3863321151943016,0.34801306457805525,0.03831905061624635
-0.33333333333333337,0.37999519605679893,0.34032395347839134,0.039671242578407595
-0.32499999999999996,0.3737122681111203,0.33268134855791787,0.04103091955320243
-0.31666666666666665,0.3674834511333837,0.3250888132287071,0.042394637904676624
-0.30833333333333335,0.36130683102131955,0.31754794203289227,0.04375888898842728
-0.30000000000000004,0.35518261414762914,0.31006094307429666,0.04512167107333248
-0.29166666666666663,0.3491111656552126,0.3026301677030613,0.046480997952151326
-0.2833333333333333,0.34309296736887096,0.29525731152243856,0.0478356558464324
-0.275,0.337129273515246,0.28794537485310445,0.04918389866214157
-0.2666666666666667,0.33121928295130376,0.2806963495484466,0.050522933402857184
-0.2583333333333333,0.3253620798972673,0.27351187313474773,0.05185020676251956
-0.25,0.31955767940282837,0.2663962028704203,0.05316147653240805
-0.2416666666666667,0.3138067357874409,0.2593518819234213,0.0544548538640196
-0.2333333333333334,0.3081084641009321,0.2523803696184499,0.05572809448248223
-0.22499999999999998,0.3024640717216653,0.24548409413746375,0.056979977584201535
-0.21666666666666667,0.2968731889725192,0.2386653546231543,0.058207834349364884
-0.20833333333333337,0.2913356870937981,0.23192733196083765,0.059408355132960444
-0.19999999999999996,0.28585204543349124,0.22526970266762225,0.06058234276586899
-0.19166666666666665,0.28042297939621597,0.21869592681461159,0.06172705258160438
-0.18333333333333335,0.27504760025426767,0.21220746326356044,0.06284013699070723
-0.17500000000000004,0.2697254442142362,0.20580603074719583,0.06391941346704039
-0.16666666666666663,0.26445670682257183,0.19949546737575888,0.06496123944681295
-0.15833333333333333,0.25924052912361656,0.19327547968472517,0.0659650494388914
-0.15000000000000002,0.2540769560344169,0.18714895528162617,0.0669280007527907
-0.14166666666666672,0.24896632050813067,0.1811180231817722,0.06784829732635847
-0.1333333333333333,0.24390893352118595,0.17518405492960648,0.06872487859157947
-0.125,0.23890584561361491,0.16934848411307232,0.06955736150054259
-0.1166666666666667,0.23395802565662144,0.16361371048514545,0.07034431517147599
-0.10833333333333339,0.22906283394448326,0.15798165675478215,0.07108117718970111
-0.09999999999999998,0.22422139728887439,0.15245079996276845,0.07177059732610594
-0.09166666666666667,0.21943259939936047,0.14702521053036063,0.07240738886899983
-0.08333333333333337,0.21469589866871824,0.14170524670570042,0.07299065196301782
-0.07500000000000007,0.2100126233811571,0.13649176605460336,0.07352085732655372
-0.06666666666666665,0.20538203268405822,0.13138303483881203,0.07399899784524619
-0.05833333333333335,0.20080451488560513,0.12638149866911352,0.07442301621649161
-0.050000000000000044,0.1962785461309359,0.12148914225514683,0.07478940387578907
-0.04166666666666663,0.1918054451884723,0.11670802106223883,0.07509742412623348
-0.033333333333333326,0.18738537752258214,0.1120377986028998,0.07534757891968234
-0.025000000000000022,0.183018794934201,0.1074786831553349,0.0755401117788661
-0.01666666666666672,0.17870567370497592,0.10303154469435576,0.07567412901062016
-0.008333333333333304,0.1744456968575339,0.0986957623775372,0.07574993447999669
0.0,0.17023972464041195,0.09447268312430765,0.0757670415161043
0.008333333333333304,0.16608986817608665,0.09036391841663224,0.0757259497594544
0.016666666666666607,0.16199519842939514,0.08636832055751918,0.07562687787187596
0.02499999999999991,0.15795349019975682,0.0824852089130724,0.07546828128668442
0.033333333333333215,0.15396602293456776,0.07871089091812707,0.0752551320164407
0.04166666666666674,0.1500315001637364,0.07504651198272996,0.07498498818100643
0.050000000000000044,0.14615111247883525,0.07149309428195243,0.07465801819688282
0.05833333333333335,0.14232559983661672,0.06805064887935576,0.07427495095726096
0.06666666666666665,0.13855432959428268,0.06471753851471537,0.07383679107956731
0.07499999999999996,0.13483755849525175,0.06149102890257245,0.0733465295926793
0.08333333333333326,0.13117543500172943,0.058372113398454994,0.07280332160327443
0.09166666666666656,0.1275662611579293,0.0553607611796649,0.07220549997826439
0.10000000000000009,0.12400951477377178,0.052455464833033795,0.071554049940738
0.10833333333333339,0.1205067157600504,0.04965512812652155,0.07085158763352885
0.1166666666666667,0.1170579049884372,0.04695773455017911,0.07010017043825809
0.125,0.11366251658238151,0.04436144400913564,0.06930107257324587
0.1333333333333333,0.11031982404667676,0.04186562850427687,0.06845419554239988
0.1416666666666666,0.10703102646332883,0.039468484644721726,0.0675625418186071
0.1499999999999999,0.10379563537140273,0.03717080143180032,0.0666248339396024
0.15833333333333321,0.10061413300123648,0.03496870624015188,0.06564542676108459
0.16666666666666674,0.09748624478201733,0.03285952413367698,0.06462672064834035
0.17500000000000004,0.0944118928841019,0.030842851983553212,0.06356904090054868
0.18333333333333335,0.09139045293939062,0.028917082790624226,0.06247337014876639
0.19166666666666665,0.08842311930705954,0.02708236512339126,0.06134075418366828
0.19999999999999996,0.08550890479168467,0.025334850422985253,0.06017405436869942
0.20833333333333326,0.08264749260910388,0.023671930620212008,0.058975561988891874
0.21666666666666656,0.07983993893677004,0.022090554650103934,0.0577493842866661
0.2250000000000001,0.07708536464342704,0.02058862637859465,0.05649673826483238
0.2333333333333334,0.07438479467012407,0.01916373618739431,0.05522105848272976
0.2416666666666667,0.07173768543974059,0.017813089045512855,0.05392459639422773
0.25,0.06914420385457162,0.01653534195482499,0.05260886189974663
0.2583333333333333,0.06660386803961743,0.015325941248731368,0.051277926790886066
0.2666666666666666,0.06411648200481493,0.014182043758000829,0.0499344382468141
0.2749999999999999,0.061682980407857614,0.013102977447814527,0.048580002960043084
0.2833333333333332,0.059303513762246934,0.012086746378476041,0.0472167673837709
0.29166666666666674,0.056977500783797076,0.011130064099817264,0.04584743668397981
0.30000000000000004,0.05470523891944245,0.01023230212104349,0.04447293679839896
0.30833333333333335,0.052485814030167166,0.00939070816540205,0.043095105864765115
0.31666666666666665,0.05031845715497808,0.008602430852703798,0.041716026302274285
0.32499999999999996,0.04820357779878838,0.007864637899233268,0.040338939899555115
0.33333333333333326,0.046142979404494064,0.007175553594588099,0.03896742580990596
0.34166666666666656,0.044136228565015874,0.00653366614611886,0.03760256241889701
0.3500000000000001,0.0421837305451735,0.005937189208484462,0.03624654133668904
0.3583333333333334,0.040283815619897065,0.005384200289585948,0.03489961533031112
0.3666666666666667,0.0384362107790119,0.0048729738061730424,0.03356323697283886
0.375,0.036641446830129175,0.004399792116977242,0.032241654713151935
0.3833333333333333,0.034899647543657875,0.003963372712152519,0.030936274831505357
0.3916666666666666,0.033210394220271874,0.0035623125255412817,0.029648081694730592
0.3999999999999999,0.031574039779388476,0.0031948427004159894,0.028379197078972487
0.4083333333333332,0.0299909968637017,0.0028583412595119206,0.02713265560418978
0.41666666666666674,0.028460886808721903,0.0025507660455186287,0.025910120763203273
0.42500000000000004,0.02698370550731881,0.002269661595070029,0.02471404391224878
0.43333333333333335,0.025558747141336543,0.0020146326643568193,0.023544114476979724
0.44166666666666665,0.02418348589940257,0.0017837143301481502,0.02239977156925442
0.44999999999999996,0.022857221519292113,0.001574583548939585,0.021282637970352528
0.45833333333333326,0.02158008980390735,0.00138548507998282,0.02019460472392453
0.46666666666666656,0.02035373803948598,0.0012151822889072228,0.019138555750578757
0.4750000000000001,0.019174657830480092,0.0010627674018215565,0.018111890428658534
0.4833333333333334,0.018042681530465066,0.000926191075801783,0.017116490454663284
0.4916666666666667,0.01695602121793403,0.0008043562086002075,0.01615166500933382
0.5,0.015914151932646274,0.000696148305504501,0.015218003627141773
0.5083333333333333,0.014917513602329556,0.0006000830963947047,0.014317430505934852
0.5166666666666666,0.013964534584217326,0.0005152789594870328,0.013449255624730294
0.5249999999999999,0.013053695274360485,0.00044036907720866294,0.012613326197151822
0.5333333333333332,0.012184361088706144,0.0003743829029229414,0.011809978185783204
0.5416666666666667,0.01135492024295254,0.0003165066982652952,0.011038413544687244
0.55,0.01056415037787544,0.00026584722578769105,0.01029830315208775
0.5583333333333333,0.00981259062062409,0.00022243256545319764,0.009590158055170892
0.5666666666666667,0.009098170611265902,0.00018534698096946885,0.008912823630296433
0.575,0.008420043057556774,0.00015353915752453964,0.008266503900032234
0.5833333333333333,0.007777570824027404,0.0001265301024163248,0.007651040721611079
0.5916666666666666,0.007169687854969925,0.00010373194265387384,0.007065955912316051
0.6000000000000001,0.0065949772157412444,8.45691437951441e-05,0.006510408071946101
0.6083333333333334,0.00605237248507396,6.848668610374421e-05,0.005983885798970215
0.6166666666666667,0.005541355603162788,5.5014710684303506e-05,0.0054863408924784845
0.625,0.005060959526309845,4.376429478202442e-05,0.005017195231527821
0.6333333333333333,0.004610714138745389,3.451303128406244e-05,0.0045762011074613265
0.6416666666666666,0.004189245861407828,2.692465508187729e-05,0.004162321206325951
0.6499999999999999,0.003795190973207991,2.070773584164954e-05,0.0037744832373663418
0.6583333333333332,0.003427492446789056,1.5687843052801042e-05,0.003411804603736255
0.6666666666666667,0.003085990463534021,1.179900341886554e-05,0.003074191460115155
0.675,0.002769000703749396,8.900878814766741e-06,0.0027600998249346295
0.6833333333333333,0.0024750748296077725,6.611688646163657e-06,0.002468463140961609
0.6916666666666667,0.00220362320007239,4.782654851403408e-06,0.0021988405452209865
0.7,0.0019545640086729363,3.4235000041119578e-06,0.0019511405086688244
0.7083333333333333,0.0017265141159947817,2.499152414818184e-06,0.0017240149635799635
0.7166666666666666,0.00151805572921519,1.7989850702920761e-06,0.0015162567441448977
0.7249999999999999,0.0013281565345225426,1.2946033868851643e-06,0.0013268619311356574
0.7333333333333334,0.001156253938574986,9.392423659612526e-07,0.0011553146962090248
0.7416666666666667,0.001001153698116459,6.698983103869943e-07,0.001000483799806072
0.75,0.000862107001977427,4.712102212678566e-07,0.0008616357917561591
0.7583333333333333,0.0007372960341028501,3.4706494490533843e-07,0.0007369489691579448
0.7666666666666666,0.0006255542822674306,2.6373161157200544e-07,0.0006252905506558586
0.7749999999999999,0.0005267347106015259,1.803982782386724e-07,0.0005265543123232873
0.7833333333333332,0.000440047732423699,1.0704137043276507e-07,0.00043994069105326625
0.7916666666666667,0.0003641967408706805,5.295015277116022e-08,0.0003641437907179094
0.8,0.0002986931196441419,1.9198033685204674e-08,0.00029867392161045674
0.8083333333333333,0.00024275141547092061,2.5313670185380667e-09,0.00024274888410390208
0.8166666666666667,0.00019512420773327177,0.0,0.00019512420773327177
0.825,0.00015470303180563222,0.0,0.00015470303180563222
0.8333333333333333,0.00012149548813498769,0.0,0.00012149548813498769
0.8416666666666666,9.390032502121904e-05,0.0,9.390032502121904e-05
0.8499999999999999,7.098271195997767e-05,0.0,7.098271195997767e-05
0.8583333333333334,5.252118754952562e-05,0.0,5.252118754952562e-05
0.8666666666666667,3.810851135801431e-05,0.0,3.810851135801431e-05
0.875,2.676759126378147e-05,0.0,2.676759126378147e-05
0.8833333333333333,1.816365758045515e-05,0.0,1.816365758045515e-05
0.8916666666666666,1.1792567189415877e-05,0.0,1.1792567189415877e-05
0.8999999999999999,7.36058498575062e-06,0.0,7.36058498575062e-06
0.9083333333333332,4.348601858290806e-06,0.0,4.348601858290806e-06
0.9166666666666667,2.3294941589331017e-06,0.0,2.3294941589331017e-06
0.925,1.1503864255063404e-06,0.0,1.1503864255063404e-06
0.9333333333333333,4.798126675912968e-07,0.0,4.798126675912968e-07
0.9416666666666667,1.752117566244351e-07,0.0,1.752117566244351e-07
0.95,4.2460353214019975e-08,0.0,4.2460353214019975e-08
0.9583333333333333,0.0,0.0,0.0
0.9666666666666666,0.0,0.0,0.0
0.9749999999999999,0.0,0.0,0.0
0.9833333333333334,0.0,0.0,0.0
0.9916666666666667,0.0,0.0,0.0
1.0,0.0,0.0,0.0
