theta,x,rate,center_series,lambert_rate,lambert_theta
15.883399707303465,0.7822618731154289,3.250612546552931,3.212529714319159,,
16.181965822785102,0.7851284188849198,3.2965688473442167,3.2558586289881686,,
16.486144195526307,0.7879633089764289,3.342871959834657,3.2993890825336543,,
16.796040321194244,0.790766735681913,3.3895218840242514,3.3431153460797707,,
17.111761678497004,0.7935388949738563,3.4365186199130022,3.387031584531077,,
17.43341776645953,0.7962799863039934,3.4838621675009023,3.431131859535429,,
17.76112014240032,0.7989902124082089,3.5315525267879604,3.475410132612751,,
18.094982460621836,0.8016697791174496,3.5795896977741677,3.5198602684434253,3.579589697774168,18.09498246062183
18.43512051182835,0.8043188951744986,3.627973680459535,3.564476038309748,3.6279736804595335,18.435120511828345
18.78165226328467,0.8069377720564549,3.6767044748440583,3.609251123683493,3.676704474844056,18.78165226328467
19.134697899729712,0.8095266238027736,3.7257820809277344,3.6541791199523947,3.725782080927733,19.13469789972972
19.494379865059226,0.8120856668487209,3.775206498710565,3.699253540278035,3.7752064987105616,19.494379865059223
19.860822904791963,0.8146151198641018,3.8249777281925468,3.744467819577407,3.8249777281925463,19.86082290479196
20.234154109334153,0.8171152035971241,3.8750957693736883,3.789815318620173,3.875095769373686,20.23415410933414
20.61450295805719,0.8195861407232625,3.9255606222539843,3.835289328233499,3.925560622253983,20.614502958057205
21.002001364203952,0.8220281556989926,3.9763722868334312,3.8808830736061153,3.9763722868334317,21.002001364203952
