x,cdf_a_2_5,cdf_a_2_2,cdf_a_2_1,cdf_a_2_05,cdf_a_2_02,exp1_cdf
0.26000000000000001,0.35999999999999999,0.24868519909842235,0.25378460336337261,0.23785521782855867,0.23559607588100828,0.22894841419643375
0.27000000000000002,0.35999999999999999,0.24868519909842235,0.25378460336337261,0.25644411495469122,0.24316443156535472,0.23662050566314685
0.28000000000000003,0.35999999999999999,0.31698654463492937,0.25378460336337261,0.25644411495469122,0.25065785303500465,0.24421625854427453
0.28999999999999998,0.35999999999999999,0.31698654463492937,0.28931866986987875,0.25644411495469122,0.25807708221287595,0.25173643242143473
0.29999999999999999,0.35999999999999999,0.31698654463492937,0.28931866986987875,0.27457962434604022,0.26542285367611473,0.25918177931828212
0.31,0.35999999999999999,0.31698654463492937,0.28931866986987875,0.27457962434604022,0.27269589472882649,0.26655304377571076
0.32000000000000001,0.35999999999999999,0.31698654463492937,0.28931866986987875,0.29227280424003921,0.27989692547408562,0.27385096292630906
0.33000000000000002,0.35999999999999999,0.31698654463492937,0.28931866986987875,0.29227280424003921,0.28702665888523338,0.28107626656807383
0.34000000000000002,0.35999999999999999,0.31698654463492937,0.32316063797131311,0.29227280424003921,0.29408580087646863,0.28822967723739035
0.35000000000000003,0.35999999999999999,0.31698654463492937,0.32316063797131311,0.30953444316101375,0.30107505037274129,0.29531191028128656
0.35999999999999999,0.35999999999999999,0.31698654463492937,0.32316063797131311,0.30953444316101375,0.30799509937895175,0.30232367392896897
0.37,0.35999999999999999,0.37907867694084496,0.32316063797131311,0.32637506649854997,0.31484663304846705,0.30926566936264532
0.38,0.35999999999999999,0.37907867694084496,0.32316063797131311,0.32637506649854997,0.32163032975095751,0.31613859078764417
0.39000000000000001,0.35999999999999999,0.37907867694084496,0.35539108378220297,0.32637506649854997,0.32834686113956191,0.32294312550183535
0.40000000000000002,0.48799999999999988,0.37907867694084496,0.35539108378220297,0.34280494292541452,0.33499689221738804,0.32967995396436067
0.41000000000000003,0.48799999999999988,0.37907867694084496,0.35539108378220297,0.34280494292541452,0.34158108140335453,0.3363497498636806
0.41999999999999998,0.48799999999999988,0.37907867694084496,0.35539108378220297,0.3588340906589409,0.34810008059738073,0.34295318018494325
0.42999999999999999,0.48799999999999988,0.37907867694084496,0.38608674645924101,0.3588340906589409,0.35455453524493141,0.34949090527668347
0.44,0.48799999999999988,0.37907867694084496,0.38608674645924101,0.37447228356969842,0.3609450844009221,0.3559635789168587
0.45000000000000001,0.48799999999999988,0.37907867694084496,0.38608674645924101,0.37447228356969842,0.36727236079299219,0.36237184837822667
0.46000000000000002,0.48799999999999988,0.43552606994622267,0.38608674645924101,0.37447228356969842,0.37353699088415071,0.36871635449307405
0.47000000000000003,0.48799999999999988,0.43552606994622267,0.38608674645924101,0.38972905714116912,0.37973959493480269,0.37499773171729922
0.47999999999999998,0.48799999999999988,0.43552606994622267,0.41532071091356282,0.38972905714116912,0.38588078706416107,0.38121660819385916
0.48999999999999999,0.48799999999999988,0.43552606994622267,0.41532071091356282,0.40461371428406734,0.39196117531105057,0.38737360581558389
0.5,0.48799999999999988,0.43552606994622267,0.41532071091356282,0.40461371428406734,0.39798136169410947,0.39346934028736658
0.51000000000000001,0.48799999999999988,0.43552606994622267,0.41532071091356282,0.40461371428406734,0.40394194227139557,0.3995044211877341
0.52000000000000002,0.48799999999999988,0.43552606994622267,0.41532071091356282,0.41913533100884615,0.40984350719940155,0.40547945202980573
0.53000000000000003,0.48799999999999988,0.43552606994622267,0.44316258182244084,0.41913533100884615,0.41568664079148665,0.41139503032164482
0.54000000000000004,0.48799999999999988,0.43552606994622267,0.44316258182244084,0.43330276195984985,0.42147192157572944,0.41725174762601036
0.55000000000000004,0.48799999999999988,0.48684188176929333,0.44316258182244084,0.43330276195984985,0.42719992235220738,0.42305018961951335
