x,estimated_G,estimated_G_at_1_minus_x,antisymmetry_residual,samples,digits,q_step
0.13500000000000001,-0.058466666666666646,0.059066666666673928,0.00060000000000728221,1500000,32,0.005
0.14000000000000001,-0.067933333333333387,0.067533333333325007,-0.00040000000000837976,1500000,32,0.005
0.14500000000000002,-0.072866666666666649,0.073999999999996291,0.0011333333333296419,1500000,32,0.005
0.15000000000000002,-0.088866666666666608,0.083933333333341409,-0.0049333333333251989,1500000,32,0.005
0.155,-0.093866666666666751,0.091066666666672624,-0.0027999999999941266,1500000,32,0.005
0.16,-0.10293333333333335,0.10839999999999739,0.0054666666666640384,1500000,32,0.005
0.16500000000000001,-0.1143333333333333,0.11579999999999924,0.0014666666666659361,1500000,32,0.005
0.17000000000000001,-0.12633333333333333,0.12920000000000709,0.0028666666666737617,1500000,32,0.005
0.17500000000000002,-0.13759999999999986,0.14653333333333185,0.0089333333333319886,1500000,32,0.005
0.18000000000000002,-0.15553333333333355,0.15966666666666907,0.0041333333333355149,1500000,32,0.005
0.18500000000000003,-0.16900000000000004,0.16800000000000148,-0.0009999999999985576,1500000,32,0.005
0.19,-0.17640000000000017,0.18060000000000853,0.0042000000000083637,1500000,32,0.005
0.19500000000000001,-0.19220000000000001,0.1883333333333348,-0.0038666666666652139,1500000,32,0.005
0.20000000000000001,-0.20626666666666674,0.20573333333333554,-0.00053333333333119293,1500000,32,0.005
0.20500000000000002,-0.22033333333333349,0.21953333333333269,-0.00080000000000080007,1500000,32,0.005
0.21000000000000002,-0.2325333333333339,0.23413333333333064,0.0015999999999967429,1500000,32,0.005
0.21500000000000002,-0.2394666666666663,0.2438666666666589,0.0043999999999926043,1500000,32,0.005
0.22,-0.25673333333333309,0.25819999999999732,0.0014666666666642292,1500000,32,0.005
0.22500000000000001,-0.27399999999999991,0.26880000000000237,-0.0051999999999975399,1500000,32,0.005
0.23000000000000001,-0.28546666666666648,0.27880000000000127,-0.0066666666666652108,1500000,32,0.005
0.23500000000000001,-0.28880000000000017,0.284266666666666,-0.0045333333333341663,1500000,32,0.005
0.24000000000000002,-0.30673333333333314,0.29953333333332388,-0.0072000000000092546,1500000,32,0.005
0.24500000000000002,-0.30933333333333229,0.31846666666666135,0.0091333333333290523,1500000,32,0.005
0.25,-0.31706666666666689,0.31679999999999486,-0.00026666666667202188,1500000,32,0.005
0.255,-0.32506666666666656,0.33499999999999641,0.0099333333333298524,1500000,32,0.005
0.26000000000000001,-0.34473333333333439,0.34859999999999891,0.00386666666666452,1500000,32,0.005
0.26500000000000001,-0.35686666666666644,0.34379999999999411,-0.013066666666672333,1500000,32,0.005
0.27000000000000002,-0.36373333333333258,0.36626666666667029,0.0025333333333377173,1500000,32,0.005
0.27500000000000002,-0.37366666666666659,0.37106666666666399,-0.0026000000000026002,1500000,32,0.005
0.28000000000000003,-0.37726666666666742,0.37406666666667254,-0.0031999999999948736,1500000,32,0.005
0.28500000000000003,-0.38146666666666607,0.38080000000000336,-0.00066666666666270746,1500000,32,0.005
0.29000000000000004,-0.38740000000000024,0.38566666666667304,-0.0017333333333272027,1500000,32,0.005
0.29500000000000004,-0.39946666666666741,0.39866666666665829,-0.00080000000000912674,1500000,32,0.005
0.29999999999999999,-0.40260000000000018,0.4029999999999978,0.00039999999999762448,1500000,32,0.005
0.30499999999999999,-0.40853333333333297,0.41986666666666839,0.011333333333335416,1500000,32,0.005
0.31,-0.40766666666666729,0.41713333333333047,0.0094666666666631816,1500000,32,0.005
0.315,-0.41586666666666439,0.41953333333333287,0.0036666666666684833,1500000,32,0.005
0.32000000000000001,-0.41859999999999953,0.42793333333333017,0.0093333333333306401,1500000,32,0.005
0.32500000000000001,-0.43166666666666631,0.41553333333332887,-0.016133333333337441,1500000,32,0.005
0.33000000000000002,-0.4274,0.42786666666666529,0.000466666666665283,1500000,32,0.005
0.33500000000000002,-0.43173333333333397,0.42706666666666449,-0.0046666666666694834,1500000,32,0.005
0.34000000000000002,-0.42399999999999938,0.429400000000002,0.0054000000000026249,1500000,32,0.005
0.34500000000000003,-0.42979999999999963,0.43333333333334112,0.0035333333333414929,1500000,32,0.005
0.35000000000000003,-0.41913333333333247,0.42666666666666409,0.0075333333333316155,1500000,32,0.005
0.35500000000000004,-0.42220000000000035,0.43373333333334152,0.011533333333341167,1500000,32,0.005
0.36000000000000004,-0.41819999999999913,0.42293333333333072,0.0047333333333315908,1500000,32,0.005
0.36499999999999999,-0.41433333333333322,0.41106666666667069,-0.0032666666666625321,1500000,32,0.005
0.37,-0.41653333333333264,0.41120000000000045,-0.0053333333333321908,1500000,32,0.005
0.375,-0.40586666666666549,0.40133333333333132,-0.0045333333333341663,1500000,32,0.005
0.38,-0.39120000000000266,0.39946666666667019,0.0082666666666675326,1500000,32,0.005
0.38500000000000001,-0.39739999999999776,0.39133333333333242,-0.0060666666666653324,1500000,32,0.005
0.39000000000000001,-0.37419999999999676,0.38126666666666864,0.0070666666666718836,1500000,32,0.005
0.39500000000000002,-0.36353333333333238,0.37353333333333127,0.0099999999999988987,1500000,32,0.005
0.40000000000000002,-0.35646666666666604,0.36166666666667124,0.0052000000000052005,1500000,32,0.005
0.40500000000000003,-0.34939999999999971,0.34973333333333523,0.00033333333333551707,1500000,32,0.005
0.41000000000000003,-0.33033333333333803,0.32680000000000486,-0.0035333333333331662,1500000,32,0.005
0.41500000000000004,-0.32280000000000086,0.3182666666666667,-0.0045333333333341663,1500000,32,0.005
0.42000000000000004,-0.305466666666665,0.29179999999999762,-0.013666666666667382,1500000,32,0.005
0.42500000000000004,-0.28880000000000017,0.2838666666666656,-0.0049333333333345664,1500000,32,0.005
0.42999999999999999,-0.26413333333333289,0.25966666666665805,-0.0044666666666748345,1500000,32,0.005
0.435,-0.26326666666666165,0.25779999999999692,-0.0054666666666647323,1500000,32,0.005
0.44,-0.23726666666666896,0.23400000000000087,-0.0032666666666680833,1500000,32,0.005
0.44500000000000001,-0.22286666666666566,0.22386666666666111,0.00099999999999544897,1500000,32,0.005
0.45000000000000001,-0.20393333333333374,0.20040000000000058,-0.0035333333333331662,1500000,32,0.005
0.45500000000000002,-0.18146666666666866,0.17746666666667021,-0.0039999999999984492,1500000,32,0.005
0.46000000000000002,-0.15020000000000033,0.16246666666666076,0.012266666666660431,1500000,32,0.005
0.46500000000000002,-0.1537333333333335,0.13640000000000319,-0.017333333333330314,1500000,32,0.005
0.47000000000000003,-0.12579999999999814,0.1211333333333342,-0.0046666666666639323,1500000,32,0.005
0.47500000000000003,-0.10240000000000249,0.089133333333335507,-0.013266666666666982,1500000,32,0.005
0.48000000000000004,-0.076133333333333608,0.075466666666668125,-0.00066666666666548302,1500000,32,0.005
0.48500000000000004,-0.055066666666664377,0.060199999999999143,0.0051333333333347664,1500000,32,0.005
0.48999999999999999,-0.030400000000002647,0.046466666666666878,0.016066666666664231,1500000,32,0.005
