log_x,x,plus_ratio,minus_ratio,full_ratio
3,21.4997504856,0.292208411141,0.404757506223,0.696965917365
3.05791505792,22.697350326,0.295480355898,0.47487480536,0.770355161258
3.11583011583,23.9663570391,0.348450618122,0.610475344291,0.958925962413
3.17374517375,25.3110282586,0.52184120921,0.959705001646,1.48154621086
3.23166023166,26.7358754795,0.322161778931,0.535585570584,0.857747349515
3.28957528958,28.2456791948,0.293522255191,0.418846961881,0.712369217072
3.34749034749,29.8455049343,0.326269599917,0.359439360163,0.685708960081
3.40540540541,31.5407202596,0.532711714112,0.330711074872,0.863422788984
3.46332046332,33.3370127735,0.32053379697,0.326573896635,0.647107693605
3.52123552124,35.2404092018,0.31495257134,0.352428498227,0.667381069566
3.57915057915,37.2572956139,0.433912059019,0.475078787649,0.908990846667
3.63706563707,39.3944388483,0.349323928648,0.375263028171,0.724586956819
3.69498069498,41.6590092163,0.347819519205,0.331160225308,0.678979744514
3.7528957529,44.0586045588,0.589267967684,0.335418489973,0.924686457657
3.81081081081,46.6012757379,0.396216104355,0.383154419575,0.77937052393
3.86872586873,49.2955536483,0.528074905118,0.546913701385,1.0749886065
3.92664092664,52.150477839,0.443680421614,0.459591734602,0.903272156216
3.98455598456,55.1756268422,0.395861896582,0.356464398541,0.752326295124
4.04247104247,58.3811503096,0.350666631961,0.337669519614,0.688336151575
4.10038610039,61.7778030662,0.357918300116,0.404118345787,0.762036645903
4.1583011583,65.3769811929,0.307623948025,0.361146876049,0.668770824074
4.21621621622,69.1907602619,0.479774348873,0.353009293528,0.832783642401
4.27413127413,73.2319358511,0.300484847755,0.446489837312,0.746974685067
4.33204633205,77.5140664748,0.30129526232,0.453437528357,0.754732790677
4.38996138996,82.0515190733,0.385714482556,0.371901034713,0.757615517269
4.44787644788,86.8595172154,0.341067515436,0.435289921331,0.776357436768
4.50579150579,91.9541921754,0.332750788743,0.405648886043,0.738399674786
4.56370656371,97.352637054,0.373779727038,0.497678383232,0.871458110269
