x,epsilon,tube_volume,normalized_volume
0.050000000000000003,0.15775847044002653,0.98218360754671963,1.9417339241111873
0.14959072305593452,0.14140860440535091,0.94948387547736834,1.9544370471551702
0.24918144611186904,0.12675321549514423,0.92017309765695499,1.9721533440370667
0.34877216916780351,0.11361669048301934,0.89390004763270525,1.9947899179744326
0.44836289222373804,0.10184161645042236,0.87034989956751119,2.0222700198145187
0.54795361527967257,0.091286894532322721,0.84924045573131202,2.0545323810092055
0.64754433833560709,0.081826049151646707,0.83031876496995993,2.0915306079792968
0.74713506139154162,0.07334571248227717,0.81335809163122086,2.1332326344696368
0.84672578444747615,0.065744265980176658,0.79815519862701989,2.1796202287519222
0.94631650750341068,0.058930622704314595,0.78452791207529571,2.2306885527715785
1.0459072305593451,0.052823135836141358,0.76138325946129259,2.2540882677875667
1.1454979536152796,0.047348620318569137,0.72853616635585916,2.2457208272369042
1.2450886766712141,0.04244147589091303,0.69909329978992263,2.2437622978564962
1.3446793997271487,0.038042901011257735,0.67270185051199083,2.2480262835822749
1.4442701227830832,0.034100188246804636,0.64904557392527218,2.2583487560950131
1.5438608458390177,0.03056609268897259,0.62784100057827996,2.2745869722194789
1.6434515688949523,0.027398265825069483,0.60883403939486125,2.2966184804047844
1.7430422919508868,0.024558748082707669,0.59179693294069036,2.3243402110391376
1.8426330150068213,0.022013513966202564,0.5765255282416597,2.3576676457308205
1.9422237380627558,0.019732064334395318,0.56283683045081623,2.3965340610417738
2.0418144611186899,0.01768706093422855,0.5439151493754959,2.4114002861309225
2.1414051841746247,0.015853998810748358,0.51825227964677323,2.3923043495226985
2.240995907230559,0.014210912668073165,0.49524907364932047,2.3803232380491179
2.3405866302864937,0.012738113662698678,0.47462988757407765,2.3752230698195707
2.440177353342428,0.011417953475174745,0.4561476449487426,2.3767954816284429
2.5397680763983628,0.01023461283306174,0.43958087595916051,2.384856335500591
2.6393587994542971,0.0091739119510704618,0.42473106361128266,2.3992445283544606
2.7389495225102314,0.0082231406169192955,0.4114202649331663,2.4198208985986387
2.8385402455661661,0.0073709058868542485,0.39948897871225564,2.4464672239187366
2.9381309686221004,0.0066069955657911206,0.38879423421737186,2.4790853049243493
3.0377216916780352,0.005922255836183719,0.37519853928304236,2.4909777596065137
3.1373124147339695,0.0053084815692641518,0.35678531127545532,2.4663387886440193
3.2369031377899042,0.0047583180042718755,0.34028040432568707,2.449174690749846
3.3364938608458385,0.0042651726175092306,0.32548604272280768,2.4392271689223484
3.4360845839017733,0.0038231361251640965,0.31222494795245365,2.4362650569430326
3.5356753069577076,0.0034269116732889458,0.30033821439619912,2.440082917713744
3.6352660300136423,0.0030717513664308702,0.28968340519045688,2.4504997519013125
3.7348567530695767,0.0027533993743451644,0.28013284542788569,2.46735781022472
3.8344474761255114,0.002468040935049081,0.27157209224900319,2.4905215031929777
3.9340381991814457,0.0022122566431274108,0.2638985634913531,2.5198764025446274
4.03362892223738,0.0019829814755337651,0.25463209428144729,2.5315844023900391
4.1332196452933143,0.0017774680639002151,0.24189026276016717,2.5040022300292257
4.2328103683492495,0.0015932537732531026,0.23046897674004618,2.4840815799445934
4.3324010914051838,0.0014281311926444588,0.22023137674231028,2.4715513067754862
4.4319918144611181,0.0012801216840928717,0.21105478721211188,2.4661682365410922
4.5315825375170524,0.001147451672874942,0.20282924651660023,2.467715708231379
4.6311732605729876,0.0010285313950575813,0.19545618929192388,2.476002229462706
4.7307639836289219,0.00092193584760618557,0.18884726534993734,2.4908602392814259
4.8303547066848562,0.00082638771279679927,0.18292328099175539,2.5121449716886337
4.9299454297407905,0.00074074205231820019,0.17761325004208225,2.5397334139175967
5.0295361527967257,0.00066397258765571497,0.17145204124352265,2.5526571452655973
5.12912687585266,0.00059515940235676894,0.16278157989585545,2.5234351162251079
5.2287175989085943,0.00053347791881633354,0.15500971296976057,2.5019743386370803
5.3283083219645286,0.00047818901749283559,0.14804331140299984,2.4879966172067296
5.4278990450204629,0.00042863018015463247,0.14179889789838623,2.4812521818748792
