q,x_star,minimum_Gamma_q,q_trigamma_at_x_star
0.05,1.3799834614942166816999537513921586,0.98270463140663038988029728889347537,0.15604486592999841210438243042200859
0.1,1.4013087307419981309850318632236878,0.97110352963392390158526122288930645,0.25174374472013623074723926341996678
0.2,1.4219658034220688361062790643154641,0.95376342968682403476840634171425441,0.39328225580638860571301355957965072
0.4,1.4408242170003003010002225606491129,0.92944756039538284105318075610212601,0.59353853991392882839136440774401823
0.6,1.4506697949860111567200073886291125,0.91169489998691055068055156138436781,0.74267482580243128891000518851948781
0.8,1.4570478055569942418377927942502097,0.89750222744444226758165237509991715,0.86414538435893657684561429616778926
0.95,1.4606067586604177869422860451971998,0.88840573828459489513569891384812893,0.94314502789965035422190031345222306
