target,N,local_degree,check_level,sampled_max_error
fabius_piecewise_cubic,4,3,12,0.00096708000000000004
fabius_piecewise_cubic,8,3,12,0.00050299000000000003
fabius_piecewise_cubic,16,3,12,2.0625e-05
fabius_piecewise_cubic,32,3,12,2.2894999999999998e-06
fabius_piecewise_cubic,64,3,12,1.5773e-07
