quantity,value
probability_mass,1.0
symmetry_error,0.0
up_at_zero,1.0
up_at_one_half,0.5000000000000002
score_at_one_half,3.9999999999999982
tau_at_zero,0.13888888888270046
tau_at_one_half,0.0833333333496211
mean_tau,0.1111111111161609
second_moment_tau,0.012920562194855406
normalized_stein_discrepancy,0.04656553778328795
max_log_concavity_defect,0.0
max_sampled_tau_derivative_on_0_to_0_99,-0.0
