alpha,newton_series,centered_moment_formula,absolute_difference
0.500000000000000000,0.42096817334026715579907051613898,0.42096817334026715579898055428684,8.99618521364e-23
-0.500000000000000000,0.60738631074317239708361471288383,0.60738631074317239737823033201246,2.94615619129e-19
-1.00000000000000000,0.75824000040440863567978460521079,0.75824000040440865687755751344100,2.11977729082e-17
-2.00000000000000000,1.3148861440057837837803068348366,1.3148861440058189655548457637690,3.51817745389e-14
2.30000000000000000,0.25918127286383988771917371515594,0.25918127286383988771917371478813,3.67808056238e-28
(0.25 + 0.400000000000000000j),(0.45037004098828440834669282950115 - 0.062176732565581979034390909784003j),(0.45037004098828440834734066174562 - 0.062176732565581979033711560526536j),9.38723617797e-22
