rank,standardized_kappa_3,standardized_kappa_4,standardized_kappa_5,standardized_kappa_6
4,1.3066140018413208005257785878,3.11726563208226502487825987305,10.3791208307142800360751377629,43.681409860281724938813739158
8,0.944784292598946619844291287632,1.88948375407579730707800320965,5.46475408789951685758906364988,20.1546904104032440228752512968
16,0.493973188652506273187584055147,0.694195611067071570459220124385,1.51492361327196288669306853006,4.29076866195305384446798227304
24,0.258270076057566972416489233355,0.255047202912046318402653043394,0.419962823053782571423938867715,0.913469536644202361992792565083
32,0.135034519522688258942673088314,0.0937042451381526195758566743494,0.116420901491117311938520775922,0.194470189403584161250313245263
48,0.036913585355642684253023560245,0.0126484313886891582295768933807,0.00894687110641216485770549838233,0.00881395795163931371959858996562
64,0.0100908477967322590304225768941,0.00170731663606602755287203340676,0.000687561267517415910160343527898,0.000399474361656759441393045193908
